,Mean,Var,aCF1,Trend,Linearity,Curvature,Season,Peak,Trough,Entropy,Lumpiness,Spikiness,Lshift,Vchange,Fspots,Cpoints,KlScore,ChangeIdx
0,6.904494488474295,52.39361865572006,1e-11,0.8652578650885994,0.0001794006903223746,0.858482226180848,0.2669923622281759,0,6,0.33527829595296077,110.46408391156407,0.2522834820221051,0.489284665818575,40.34849294937633,2,2.0,343.06181553126123,18
1,44.7816150676538,4841.264885319911,1e-11,0.9295702596042603,0.09900830279281768,305.0833355637675,0.18051591014317026,3,0,0.5044980986124126,12753001.00451681,44.4506578067697,18.74199162347722,6899.490148167721,4,18.0,2972.7641806068996,114
2,44.81912961989436,10423.023812209225,1e-11,0.8833013351952866,0.005938281962046704,-107.4304618690679,0.21595723049063964,2,6,0.6192192088995712,223569651.33389148,766.5529087609664,32.46042398454087,61473.52610516461,4,12.0,4951.616562221761,15
3,18.306890669018784,827.3700705327514,1e-11,0.740437920419293,6.139815585150748e-05,26.065079651994175,0.5033279040751328,2,0,0.7447068666264045,415194.33488557534,40.332285951873715,6.873606313166928,3230.895390908967,5,22.0,1166.270807449353,58
4,59.67684690499759,11917.26964200588,1e-11,0.9269684326654509,0.07961721941317096,394.2086625333249,0.20337069806061503,6,2,0.5088323805515687,135597811.50918356,413.69936801880647,26.472764265236293,13844.821966879183,6,20.0,4390.6525077345495,101
5,49.59497677037321,13835.529163643805,1e-11,0.9257243280388322,0.10749741687955866,537.5750556439818,0.24734179560552405,6,5,0.5626300587769963,220563120.18699136,1000.5678216073312,37.70724774988162,42507.11143414778,4,23.0,6004.392462934395,123
6,8.787959663885617,26.65841712148504,1e-11,0.19134649644631851,0.05296085511928999,-5.171777910362215,0.47880514264425633,2,0,0.838285792703103,100.090988733145,0.9267092116108803,0.8362396334071587,60.598457115070694,2,11.0,722.3503924481865,23
7,15.118765788119084,283.64695311054453,1e-11,0.7418153242988094,0.04428685443337977,-43.0814010695025,0.42935684298499077,5,1,0.747743196404528,24717.949315874674,0.8630862827269625,3.136264143851058,887.9934738128428,3,36.0,735.2775278079196,13
8,23.805158423285587,507.0622144071085,1e-11,0.35200465876851494,0.004197001669909953,-14.632731474164553,0.3612998654850378,6,1,0.8338052235618416,32770.05383619508,79.03026376328307,4.727881624963242,2039.0824684363354,5,19.0,872.2443402824453,36
9,35.14678819622797,1650.3306772967576,1e-11,0.46731382733583005,0.1614900106691779,-97.2210677655004,0.745968643625633,2,0,0.7486976591355998,1539211.7375087284,1463.6140026595651,6.9720491180485915,5305.984745919653,2,7.0,1347.8311927619902,9
10,37.633134896282954,3709.3719406942873,1e-11,0.8463685879553762,0.0686073371855352,-212.43659107181566,0.3529050273559631,0,4,0.664596695818546,22018266.50814611,92.86332263080583,15.534170335850163,13699.471511530004,5,19.0,2424.2167623392324,133
11,46.06408894290325,9098.87983956852,1e-11,0.9127615878660653,0.13746945209341407,517.7039771187314,0.22912105573996278,5,2,0.5442291319797248,91235899.99201554,407.57416131182583,30.889799556771663,25461.040258461035,8,19.0,5041.319863723331,158
12,85.05546764767195,21525.09684933325,1e-11,0.748105969048174,0.06756412243159744,383.11380255971636,0.18724265227453007,1,5,0.6876012014071707,650044247.2129982,31348.67565398107,35.43380167854528,104477.32297132016,4,24.0,4062.518359517993,58
13,15.277592311121593,893.8250090859783,1e-11,0.8810180488163638,0.05469943870995239,-80.75753821888395,0.4281022404397269,2,5,0.6235158201835475,751226.3550490626,9.464692615629792,7.640418502202635,4170.48101352313,6,25.0,1065.0348153075697,56
14,6.252406836512147,83.00885403668907,1e-11,0.3589843009672684,0.031734993836953,14.107369529398472,0.40080374016045517,5,1,0.9578291975202071,5832.218961767439,17.77540545765276,2.7722843100194474,749.3391880153636,3,14.0,703.4169806204105,24
15,32.53261916112249,4386.911608083207,1e-11,0.8533863588246181,0.0699681527929025,223.7870585891178,0.24485871264089476,5,2,0.6395025588181232,26996607.808553487,620.0933255211014,23.98120656465135,25987.420012756174,4,22.0,3552.05339337877,90
16,10.464480412476068,157.29251347522882,1e-11,0.8274438066235887,4.226186474637806e-05,1.7697381673398216,0.2122010263173254,1,5,0.6339840388699335,15104.490508870344,0.35494511577549615,3.5065224662844816,515.2975483001069,5,17.0,707.416869496578,2
17,8.49001318050351,9.291431146744474,1e-11,"0    0.91237
Name: trend, dtype: float64","0    0.002109
Name: linearity, dtype: float64","0   -0.597272
Name: curvature, dtype: float64","0    0.050258
Name: season, dtype: float64","0    0.0167
Name: peak, dtype: float64","0   -0.014116
Name: trough, dtype: float64",1.1209503926735835,"0    0.000326
Name: lumpiness, dtype: float64","0    4.355370e-09
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    183.0
Name: fspots, dtype: float64",17.0,"0    0.827277
Name: KLscore, dtype: float64","0    2.0
Name: change_idx, dtype: float64"
18,36.008476399680625,5016.280976362708,1e-11,0.897482993423313,0.12822537996860173,356.1016254755639,0.22128956219097606,3,4,0.53114248611254,17372531.690451887,131.49469276881496,21.45655949081781,15990.282996875412,5,15.0,3449.8912962903287,127
19,6.753023393381322,25.337068377970187,1e-11,0.7006530076344661,0.13292975970395748,12.582619680356075,0.8253931458609015,5,2,0.8830966669948288,398.54646427999626,0.06735484881055898,0.3691721177376168,96.17689737747837,2,13.0,722.3380775220892,11
20,6.040492576945059,56.33081092420297,1e-11,0.7179527067677425,0.05804262819188536,-18.581512662174003,0.3248828631530196,4,5,0.7301825817270402,1333.0612903227648,0.1540855506231487,1.6770938151696786,163.93795778288325,5,24.0,1e-11,1e-11
21,24.23774636600347,526.0997036249656,1e-11,0.66055206711058,0.0006782208089827321,6.118246939045286,0.34837379516338385,3,1,0.7202774197379541,105344.50074069845,20.677403495676316,5.802146794313899,1416.767380054617,4,20.0,952.4085722746369,35
22,27.248615047289576,680.7057885889268,1e-11,0.947913346387658,0.40000742659276883,-104.44773300968612,0.9269938517839958,6,0,0.6072522392256212,159074.90928359432,6.07542772472026,1e-11,924.5358344300749,2,8.0,772.624168763682,12
23,81.68557296301,25418.941689314386,1e-11,0.8830461981181684,0.07963862595128562,596.6340360044271,0.3015715036605182,3,0,0.5859431238766807,514646133.8140336,3872.2508723733085,41.79448326573322,130791.79338603775,4,9.0,6060.014019583144,71
24,16.718993171387524,586.3780747557452,1e-11,0.7450158411201491,0.18382624380544418,108.46997120755361,0.30485123867265285,6,1,0.7292006035367086,399944.23929491336,45.958577582864855,7.40747673247796,2363.7171729954352,5,18.0,1157.722181480528,54
25,134.4797907955767,65668.85803550134,1e-11,0.8892187916481288,0.04981677722331628,651.1205594906444,0.24630257500706576,0,4,0.588454093634785,5293514098.276572,104901.5422293052,74.3940484761219,330101.84825829335,8,20.0,6104.455496667342,2
26,19.979874184441755,959.2943307086204,1e-11,0.9032646048996456,0.12831660532791236,135.69890495101077,0.3468598569540592,3,5,0.5802453531985373,607057.3923572132,4.88873929318138,8.259845303871955,1637.8870671563684,4,19.0,1388.5500567251092,90
27,14.014338872835737,127.20158301798772,1e-11,0.5977499110615634,0.05640670797661974,23.680011854441926,0.26550185908301127,4,1,0.7747110355552728,6838.942217340756,1.589068865502611,2.3620661833845276,400.26191868538547,4,15.0,721.7296104678614,41
28,28.95357486194796,2978.8085409505325,1e-11,0.8908632549159672,0.07604608690615682,177.79944164137638,0.3421027827839187,6,2,0.581662028273083,7436721.129505017,186.40657901281438,17.041677862789726,9811.632364022864,3,21.0,2743.0346856544,87
29,24.229852214012492,2169.9531964229254,1e-11,0.9028128441489751,0.10723594436043214,210.5885381117135,0.3776482176736343,0,2,0.6094242347032963,7174338.000924806,25.276540402145386,14.140748995373656,9955.127793895952,3,24.0,2362.4335866246156,137
30,43.3660309316233,5846.75085507771,1e-11,0.9099953105304479,0.0902568697627702,320.6413725535283,0.2909413048296474,1,5,0.5601853920194948,27408547.087161645,67.48512471615301,17.958629449962203,12377.303602526974,4,25.0,2895.17861068439,123
31,38.677101844051435,5239.960848531225,1e-11,0.9500227245965484,0.1387508836431285,374.2889482511709,0.27894781321712636,3,2,0.48840674417961266,18587944.038164,31.099160690682307,18.16019933608746,7577.683805759634,5,17.0,2868.6776693712472,31
32,28.85509797807592,2152.730535858671,1e-11,0.8363462935428202,0.15127899193759461,196.0270625763339,0.3041677316858159,4,1,0.580390678920012,1850481.8214361344,241.11501559715398,13.720861611094726,9234.250686884005,4,18.0,2338.8754182216685,71
33,56.00594531348749,12060.094739884958,1e-11,0.9143561607709156,0.04824567832333183,266.0969390303713,0.3154378384697353,1,3,0.5341660388667582,112635396.53336325,1803.151153869601,28.230276804234364,41026.4836479243,4,21.0,2020.339727627523,31
34,41.862476860693874,6984.509959302567,1e-11,0.9256910954679302,0.062268757148358285,255.61842969328373,0.2193962462053829,3,5,0.5179686799318081,30127846.98721564,293.2830184442041,20.465229372669825,12576.19601606496,3,33.0,1e-11,1e-11
35,16.398142484194903,244.52857060424117,1e-11,0.7304750637752973,0.08920173833998594,25.235850811870257,0.7618847403438225,2,4,0.7468793997408548,4330.927662945827,7.5402380532226365,2.3997151201887803,676.4599890001491,2,9.0,722.4084438043102,16
36,9.961976126898795,444.09272589242266,1e-11,0.9426715435072532,0.1251212609438572,87.82849158015114,0.1999961445585715,6,3,0.5082460704815539,115777.95669062098,1.1415986555303275,5.596804767769299,782.7380644731167,4,29.0,771.3127797632216,85
37,11.691628749628938,150.12158121293538,1e-11,0.7816946259792346,0.08283669424538229,31.81072480644784,0.8883660200069595,2,3,0.7975891106480143,13687.540781007667,1.171944102913305,0.5046094133626937,464.79251005996144,2,6.0,690.6776835992844,8
38,32.73990259832993,2288.972919934151,1e-11,0.7044976628427564,0.06310110481536162,-122.12847368402458,0.26194807606378234,6,3,0.7259473492214293,4315157.147312483,375.5621322746852,11.375461663641246,8422.209664622738,6,18.0,1821.5303839031853,30
39,38.13536142830371,2520.4580773843245,1e-11,0.6855945032842016,0.04192261220229216,111.79063396107063,0.2092940971123589,6,3,0.738095251432297,5067001.586242834,524.1653096073625,12.797881729920565,10198.472267555975,7,28.0,1846.5436401226898,29
40,41.999061155703465,5830.035209591807,1e-11,0.9410236255154599,0.08467781532469304,269.84278613729344,0.3925206342317714,1,3,0.5085622878777749,30312247.20920748,59.73816191729978,14.985970277240476,10580.643656732422,4,23.0,2508.8038638355974,95
41,11.050041907965708,69.08658019758604,1e-11,0.46658956199850987,0.0001380137535756181,1.590815466798269,0.7726510102835955,6,0,0.8608476979038103,53.969949636711675,1.067888195148653,1.2448935807093129,214.19900935835452,3,7.0,589.8913910344954,27
42,14.966318593287815,331.4238340319133,1e-11,0.7922270664184146,0.20891766535937686,80.22931705064752,0.3941971579738561,5,4,0.6686962133697665,79333.47224750833,11.22704972484978,4.544879246904916,969.8137580003818,3,17.0,1e-11,1e-11
43,16.614233855721725,190.57641570779606,1e-11,0.45861620754845855,0.06196682841435504,29.122777033417204,0.4348477545984121,0,3,0.8390268019378222,8247.79472828018,7.484395998535136,2.7426629468214774,361.422696334839,3,14.0,630.6728514595661,33
44,2.618324915899284,5.896814683631122,1e-11,0.5551247377989497,0.026908377913736795,4.400401930695492,0.1920975624276703,0,1,0.7937910108882106,19.686996966276148,0.004666145424439158,0.5748443125656002,26.547241934667277,5,25.0,1e-11,1e-11
45,12.421233814926385,13.597177132540535,1e-11,"0    0.947952
Name: trend, dtype: float64","0    0.001418
Name: linearity, dtype: float64","0   -0.402494
Name: curvature, dtype: float64","0    0.046528
Name: season, dtype: float64","0    0.009847
Name: peak, dtype: float64","0   -0.0084
Name: trough, dtype: float64",1.3592367006650063,"0    0.000094
Name: lumpiness, dtype: float64","0    5.987544e-10
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    184.0
Name: fspots, dtype: float64",25.0,"0    0.825797
Name: KLscore, dtype: float64","0    1.0
Name: change_idx, dtype: float64"
46,18.790486842301178,199.60359597630105,1e-11,1.0,0.24896119245548112,-21.49932147188675,1.0,1,3,0.8215532883635188,0.0,1.596397887998816e-58,1e-11,478.9349925383775,1e-11,4.0,424.60989779366776,7
47,5.76425663507982,5.764241853497645,1e-11,0.8664974620888602,0.2823593681275405,6.535601766494425,0.9001073335933912,2,1,0.7771592745585638,0.0,0.0032337770444059036,1e-11,10.08958359106115,1,5.0,232.20165204170442,12
48,32.608496139820204,1730.4137389524096,1e-11,0.8477651495609131,0.08622514603353715,128.1538979465114,0.20776083079403806,2,4,0.5329091772292547,2293767.1255915756,105.9006661956882,10.446839713882454,4088.098899786895,5,14.0,1437.2441737947565,69
49,15.836515113581491,298.42780066287855,1e-11,0.8039645587053876,0.016263196234113982,42.509905188954576,0.5942289907672892,1,4,0.7391299094869829,7447.3052214941845,5.322372256592038,3.3446674824378206,823.9605615040169,3,9.0,718.1150445956976,19
50,50.56244915845799,6361.907890002069,1e-11,0.8468674428445498,0.05590257738299689,240.58402313370772,0.2817419488367435,5,3,0.6071962231594933,29632922.402089242,1158.2470349322616,25.89363557105493,28723.833094280548,2,19.0,4048.3499355624435,114
51,3.349292241777087,0.8477325531384257,1e-11,0.5228960400405309,0.029254562421936015,0.1368559180775275,0.8935696398439033,1,2,0.7937039042307681,0.005973814419052544,4.533729563877663e-05,1e-11,2.487677535607444,2,3.0,73.20832488508033,16
52,7.5741276396282835,10.373201192397293,1e-11,0.637647027707599,0.029492874853092058,-2.614860555365919,0.8588124061529963,4,1,0.9032881555678272,0.0,0.03519055582798541,1e-11,19.818132113045305,1,7.0,355.74500007844034,12
53,59.15722753395617,2043.5646371329346,1e-11,0.351924915200967,0.033343901427875015,55.00693225907301,0.4282439982057965,2,6,0.8659092343441649,1960579.508655596,6405.058026264734,3.070787843032228,9692.707419309601,3,14.0,477.28424390911147,4
54,20.10123309817447,213.80244898873454,1e-11,0.6712715315364315,0.008356657472396608,12.681863655581655,0.4224162683188969,1,6,0.7187875421479029,2114.3552277888302,1.8281239983606994,3.0917292674867127,606.7238910895702,6,14.0,733.7274225635522,36
55,19.676787409642422,520.5322635702453,1e-11,0.6056969754530234,0.16580663260114603,90.07694766789635,0.2984120802089403,6,0,0.7606380918877157,239359.93347229337,57.272420987490406,6.058013765302828,2408.330225563677,3,23.0,987.7769043633406,18
56,63.290309778729,17716.431126139985,1e-11,0.9076780954816108,0.07377077663846014,433.8700466201343,0.25441537637202827,0,5,0.5580542545384136,295120010.7024233,4072.5007192511207,39.35437347530568,46487.306668103185,8,17.0,6506.298533594556,69
57,11.363788615491838,101.8776716169562,1e-11,0.45548066353434813,0.048616554006411926,20.684909349825553,0.23985057182080605,5,3,0.7809334662628125,2802.4418178986616,1.9616906419224436,2.1451030209507636,410.68923406653494,5,15.0,721.9709792713954,31
58,13.559016719883532,160.81460652493212,1e-11,0.40674082194224004,0.005516160106334985,6.255915939182316,0.2510702221718596,2,5,0.8431111108365141,2175.2632093767415,11.930308961500433,2.7009993697668193,768.3809967462336,4,17.0,724.1480106113398,9
59,22.963365907454158,315.82678333864106,1e-11,0.6195096567037257,0.003304666168094521,-8.45409764585024,0.16684011910779428,6,1,0.6886855273011757,30583.28934184791,16.06734797264495,2.2366159288188783,640.4852046804,3,13.0,793.7003935170513,12
60,40.0385067890968,979.7708549885439,1e-11,0.7877268197911269,0.23424339234756955,127.69356973055237,0.33340483646303476,4,3,0.5685202321444653,255909.63113634704,67.11118824367121,4.146639608734343,1339.9798420547488,3,10.0,990.5929561576695,18
